ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
226,성공회대학교,대학,사립,서울,C그룹,44.66894692173312,44.369200053990525,44.26839930225033,43.33965763660999,67.74786675844406,67.64291297576558,68.89892131592025,68.9008560524116,67.89590836144292,69.71603857280651,68.57169730292566,68.36786,68.296555
227,성균관대학교,대학,사립,서울,A그룹,47.20448019073216,47.11588610471067,47.0300175691244,46.27541143433175,78.0837640809012,78.69373799923194,78.6611943164362,78.64971214157703,77.50254752304147,78.65362711213518,78.676490015361,77.83312,75.37576
228,성산효대학원대학교,대학원대학,사립,인천,-,44.61988595618921,44.331163289534906,44.214592382648924,43.27093588758072,71.12215962537078,67.52674497352342,69.62007195109669,70.58091771699534,69.62007195109669,71.22128602731908,71.2212860273191,71.117165,71.01083
229,성서침례대학원대학교,대학원대학,사립,경기,-,44.5147837758783,44.21708682181049,44.110348340328954,43.31085161562782,70.36894136870416,68.67531993100853,71.3283340689968,70.3202042966185,67.53828126188917,70.46438498152541,70.62643219016523,70.781265,69.75574
230,성신여자대학교,대학,사립,서울,A그룹,44.50776489035431,44.17594673675747,44.05448526777632,43.19040877045772,67.4786422674054,67.58904281144375,67.1928311447943,69.28094247899787,68.53180495742613,67.62914904796607,67.22515402502046,68.051636,67.38287
231,성운대학교,전문대학,사립,경북,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.19226022707742,68.48204021795311,67.67403233429353,67.42624712481646,67.4284322573922,67.42800493731646,67.41256400558251,67.43112541135835,68.06015,67.641365
232,성화대학,전문대학,사립,전남,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
233,세경대학교,전문대학,사립,강원,C그룹,44.415982856093564,44.11603756966445,44.00283827338597,43.192570053280626,67.4055673497225,68.88515850652996,70.11186631356472,67.33489235903068,67.35928176475991,67.39864219244551,67.38395389273029,67.76669,67.88636
234,세계사이버대학,기타,기타,경기,-,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
235,세명대학교,대학,사립,충북,B그룹,44.50306139116609,44.20224268167398,44.09390183488077,43.27662142033612,67.43714998961474,67.25508715638905,67.2792828451526,69.13105953250985,67.25172288951688,67.3179610873408,67.32532121654884,67.92424,67.27297
236,세종대학교,대학,사립,서울,A그룹,44.52472978995755,44.20478375624856,44.05141065567025,43.23993841781709,70.89388525070943,70.95531151641812,70.95066944239369,70.42901974910666,71.11076877883046,70.6072283942082,70.78440185754596,70.7191,70.50133
237,세한대학교,대학,사립,충남,C그룹,44.413427671611025,44.12095144953542,43.989860222018415,43.19372917937028,67.7675581473788,67.56826919930893,67.39755578271334,67.35713022062082,67.35974259456825,67.30127832219146,67.36363236689265,67.36865,67.56833
238,송곡대학교,전문대학,사립,강원,C그룹,44.61016167530503,44.13082881571296,44.13416198392522,43.26250042752826,71.45919354176321,69.0665383036734,67.88993838724485,69.3442328557977,68.38987218320437,70.13394965640929,71.43257707111268,71.082016,70.44199
239,송원대학교,대학,사립,광주,C그룹,44.41962253786597,44.100137031333816,43.96062469516191,43.18329985158001,67.26291579049872,68.33303402438386,68.43740101097856,67.27096861252816,67.25804982117081,67.23533576502052,67.25859761998868,67.31193,67.4687
240,송호대학교,전문대학,사립,강원,C그룹,44.447021868086004,44.11603756966445,43.99185911273013,43.20560264229733,68.02624130956085,68.38404339657451,69.80135256457311,69.80626102416907,70.11598760460006,67.6112002910671,67.65156532148747,68.4565,67.52023
241,수도국제대학원대학교,대학원대학,사립,서울,-,44.62632882339145,44.331163289534906,44.214592382648924,43.27093588758072,70.55621945149933,71.23247699306454,71.37582847067438,71.43257707111269,71.43257707111269,71.42469255366933,71.43257707111268,71.50893,71.50923
242,수성대학교,전문대학,사립,대구,B그룹,44.41462955537245,44.11736419318575,44.051481890787095,43.21029881124786,67.95115563444566,70.14871973559389,69.04855421194371,67.63171532158604,67.43259452304314,68.68357403599418,67.42735744244716,68.47122,69.098175
243,수원가톨릭대학교,대학,사립,경기,C그룹,51.989224942396305,51.96191138632871,51.90963248847927,51.434664938556075,74.05269729262668,74.06520209293389,74.06735263056831,74.06032498079873,74.06032498079873,74.0591489055299,74.05195804531483,72.50548,71.4823
244,수원과학대학교,전문대학,사립,경기,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.21029881124786,67.4572319733013,67.42507276965772,67.42288763708197,67.38349072321097,67.383490723211,67.33806906556889,67.32819279902142,67.35054,67.25092
245,수원대학교,대학,사립,경기,B그룹,44.43828968299496,44.167438253237684,44.02722334457522,43.229707830546445,69.92173117142625,67.36497904626002,67.63964391310618,67.4823407319741,67.3248197862732,67.53850790492562,68.62556146470354,67.6564,67.16137
246,수원여자대학교,전문대학,사립,경기,B그룹,44.41730947961487,44.106879456282094,43.99318573625144,43.22078354815152,70.15620715313709,68.88575344503549,68.88303217640511,67.69225189762825,67.64355131439056,69.345534060388,69.0486548838857,68.56627,68.86157
247,숙명여자대학교,대학,사립,서울,A그룹,44.80361349930981,44.34107585779097,44.226656049574814,43.402128641883735,68.18134932774304,67.9066570704236,67.60904327663881,67.36769866880549,67.40277499597718,68.13320478916512,68.42022839897737,67.616585,67.072945
248,순복음대학원대학교,대학원대학,사립,서울,-,44.44409837943518,44.146325479036825,44.03779976283795,43.23284892906436,71.31577483436365,71.32392949584036,71.29340880077604,71.24888616504978,71.32354408579587,71.29340880077605,71.29340880077605,71.20635,70.79463
249,순복음총회신학교,대학,사립,충북,C그룹,44.41730947961487,44.142738222687164,44.03411102394305,43.239607343566526,71.27010788840218,71.33117381402218,71.33260677269776,71.33260677269779,71.33260677269779,71.33260677269777,71.33260677269777,71.30367,71.31188
250,순천제일대학교,전문대학,사립,전남,B그룹,44.408780708620306,44.172006412897126,44.00314925522737,43.2189935411425,68.13174500895788,67.6751072782948,69.91761224968255,71.49180424773321,71.49801636894533,70.4470075023305,67.38763977731365,68.37347,68.49252
251,순천향대학교,대학,사립,충남,A그룹,44.4140124328765,44.14748412843341,43.99506261725953,43.20543386082256,70.01858224132489,69.2556894209224,69.1693592260161,69.28248005810063,69.32725011828711,69.31927946561015,69.53770566016057,69.87444,69.13876
252,숭실대학교,대학,사립,서울,A그룹,44.65944629508428,44.34552836794901,44.241680911476855,43.418942790146744,69.24738871923677,69.16055177390867,69.08008238301984,69.0609532432253,69.11463794593486,68.89405633192696,68.88523486122895,67.80416,69.04863
253,숭실사이버대학교,대학,사립,서울,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.4322452245463,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
254,숭의여자대학교,전문대학,사립,서울,B그룹,44.425724494467765,44.106879456282094,43.982700999347784,43.21029881124786,70.3500336419637,70.98537763365921,70.08560756605188,67.37783290349964,67.40563819799074,67.35488852147036,67.37236580303706,67.61412,67.74694
255,신경주대학교,대학,사립,경북,C그룹,44.423583767123766,44.33348175680329,44.22455590162485,43.26315482164505,67.34744888114639,67.3082540816138,67.31442478230701,67.30917369710625,67.27866089159247,69.74723531573285,71.30746225736756,71.03603,71.143486
256,신구대학교,전문대학,사립,경기,A그룹,44.48079260084193,44.09444039015602,44.010977202375216,43.187838745780944,70.1254602414592,67.76263457796752,68.87073059974239,67.66872847509218,67.4091061735861,67.45968262076893,67.42725230529774,67.94693,67.44651
257,신라대학교,대학,사립,부산,B그룹,44.61364327605803,44.27012287180817,44.14460004789821,43.267043852852936,70.5448672739518,70.2396024034962,67.37038670773747,69.23947132804045,67.52987578455647,67.12753049895421,67.13198825146367,65.59916,68.990616
258,신성대학교,전문대학,사립,충남,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,70.14402063466447,67.44443065498871,67.38635959519839,67.42663301496795,67.67032611257548,68.97528972043852,67.6722179874911,68.714455,68.765015
259,신안산대학교,전문대학,사립,경기,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.187838745780944,70.24653319474186,70.1421288703088,69.82441048613026,69.82441048613026,69.82441048613026,67.86480367228111,68.05245156886313,68.21318,68.49287
260,신한대학교,대학,사립,경기,B그룹,44.40370423937957,44.1374975508115,43.96024093388086,43.187838745780944,67.85456425323737,67.369090886011,67.43167063617102,67.39473710482845,67.7097653219332,67.33498434622722,67.28051461273387,67.72414,67.91773
261,신흥대학교,전문대학,사립,경기,A그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
262,실천신학대학원대학교,대학원대학,사립,경기,-,44.62630019819719,44.33475054588457,50.59927001728112,50.27154265873014,73.99939708141315,74.10984254992312,73.99939708141316,74.10984254992313,69.36225674047797,70.24913241218486,73.52944748463896,74.2638,74.9125
263,아신대학교,대학,사립,경기,C그룹,44.487122937795284,44.16890482644939,44.10625939248656,43.29921509685572,67.25773421968329,67.22111347166236,67.29321508696893,70.0058335495622,67.32888605655646,67.31121423735324,68.46461490299451,68.689354,68.803825
264,아주대학교,대학,사립,경기,A그룹,44.99883250792234,44.603171029463844,44.53934848288497,43.43718914616139,71.70559250148366,71.23568647312528,72.1498468171533,71.66676287510415,72.55319348791097,73.1567708465865,73.66899001379953,73.642494,73.83266
265,아주자동차대학교,전문대학,사립,충남,C그룹,44.62683759196662,44.341637143019135,43.99185911273013,43.21865871526382,68.62486652723001,67.84673640878032,71.4478098271952,67.35643337034497,67.34669287138108,67.35858816324021,68.86899867054686,67.35665,67.5226
266,안동과학대학교,전문대학,사립,경북,B그룹,44.40497302846086,44.110787974422465,44.00314925522737,43.194408642787884,67.44465247833253,67.4222067866315,67.68386510911218,67.37128939859362,67.33992772763803,67.35789201870256,67.3893459447498,68.27819,68.37712
267,안산대학교,전문대학,사립,경기,A그룹,44.41730947961487,44.11736419318575,43.98012966328495,43.20772747518503,68.92729437450929,67.43345930442078,67.39966953842993,67.42663301496795,67.37999777445336,67.39359127955014,69.7031172684119,67.677925,69.499756
268,안양대학교,대학,사립,경기,B그룹,44.41730947961487,44.09444039015602,43.990213519482765,43.210442521909485,69.90821216572527,70.14519656047318,67.63809487386246,67.41086684253482,67.26113135806497,67.30187141593129,67.22319178537401,67.2466,67.964035
269,에스라성경대학원대학교,대학원대학,사립,경기,-,44.456966815922925,44.155672271370115,44.10138789901927,43.284527613832985,71.23623269831391,71.22149639295263,71.3257614679867,71.32576146798671,71.32576146798671,71.32576146798671,71.32576146798671,71.36934,70.27899
270,여주대학교,전문대학,사립,경기,B그룹,44.41730947961487,44.11968266045413,43.98850313138889,43.22078354815152,69.05237780056152,70.17653563879841,68.33950922760056,67.42200152341417,67.40315732317586,67.43205651325684,68.73147402991965,68.03692,69.08892
271,연성대학교,전문대학,사립,경기,A그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,70.1458572650758,69.96862239705384,68.83933993179872,67.44975657401622,67.38505096852124,68.90266810366096,67.67299774204756,67.869896,68.67647
272,연세대학교,대학,사립,서울,A그룹,50.333932699692795,50.01485445468511,50.023019969277996,48.98328072196621,78.5318625192013,79.31740319380445,79.42559875832056,79.5823460701485,79.61749391961085,79.8400582437275,80.43560451868925,80.55085,80.55085
273,연세대학교(미래),대학,사립,강원,B그룹,44.531965021390484,44.232217196833886,44.135564831607624,43.33028236761533,69.43014624021001,69.23015553777834,69.78129992540048,70.42134825227232,68.28531601044682,69.70272505197558,69.14484861500134,69.10611,69.33951
274,연암공과대학교,전문대학,사립,경남,C그룹,44.44676140003506,44.11872879024329,44.184404326448025,43.2638650245858,70.2268477020832,67.77556450816765,69.46795326965704,68.50711230622917,68.0677630926334,68.96199641211604,67.80833869520369,68.04932,68.55152
275,연암대학교,전문대학,사립,충남,C그룹,44.4496172806886,44.12384404738896,43.99009318226088,43.2329653187832,70.43512824891499,70.43276905369467,70.1951320959232,70.0615249432989,67.35861710979053,70.13200654990013,70.44235027834125,69.46263,69.20092
276,영남대학교,대학,사립,경북,A그룹,44.708559667818726,44.5818254328092,44.488370987258094,43.46278084492196,71.4889491335657,71.4036802907019,71.69078478997872,71.69844530798662,70.80555617024328,71.1009754926696,71.63390492009901,70.28669,70.43234
277,영남사이버대학교,대학,사립,경북,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
278,영남신학대학교,대학,사립,경북,C그룹,44.66894692173312,44.37937804785553,44.27097063831316,43.342228972672835,69.80187027048184,68.4539284696077,68.14064272750633,67.30937939928509,67.33159094997676,70.02334330164307,67.37086746514036,68.85922,67.05004
279,영남외국어대학,전문대학,사립,경북,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.5154578669292,71.50564609717165,71.4980163689453,71.49267327453974,71.48863287049932,70.38442748132914,71.48278361286278,71.60923,70.927185
280,영남이공대학교,전문대학,사립,대구,A그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.21029881124786,70.14431731197335,67.47017178406702,67.41990405499347,67.39445037476678,67.38986421197552,67.39722183736036,67.38992925506312,67.28884,67.40194
281,영산대학교,대학,사립,경남,B그룹,44.5552192911481,44.26926986224732,44.164658185261274,43.19971582437264,67.71806332912362,68.00082249252203,68.62145823797391,67.44514367659703,67.3613926868919,67.20084670476554,67.90944248868855,67.80063,67.73581
282,영산선학대학교,대학,사립,전남,C그룹,51.989224942396305,51.34949199948798,51.82292717933947,51.23566196236559,74.14470478110594,74.14457037250378,74.1445703725038,74.14080693164358,74.11321476574494,74.12776929723495,74.13097494239626,74.14764,73.87684
283,영진전문대학교,전문대학,사립,대구,A그룹,44.40370423937957,44.106879456282094,43.964662415177344,43.19226022707742,67.42324087423988,67.41237060461003,67.36382668045684,67.36378488583995,67.32725939354889,67.33245819467187,67.32864352660967,67.53776,67.823975
284,예명대학원대학교,대학원대학,사립,서울,-,44.621154745270495,44.155672271370115,44.03779976283795,43.241543658959,71.35497280628537,71.45543955542153,71.4980163689453,71.42761014848219,71.30205882814768,71.38122321797255,67.38678335493476,68.15076,68.96144
285,예수대학교,대학,사립,전북,C그룹,44.666511448869436,44.40776640041138,44.2337779795409,43.34340840998657,67.45221626516707,67.37215411329315,67.31228557000847,67.29514571956732,67.25939660061826,67.26580808886068,67.28001413538365,68.108696,67.82895
286,예원예술대학교,대학,사립,전북,C그룹,44.448348491607305,44.1517793416474,44.00704615219715,43.21029881124786,69.40764548244624,70.39066590837113,70.18007888449237,71.44780982719523,71.44780982719521,70.79876077007907,67.67891062083544,69.55346,68.92989
287,오산대학교,전문대학,사립,경기,A그룹,44.48079260084193,44.11736419318575,43.99318573625144,43.20772747518503,67.42008974918502,67.40225591880613,68.89442131062556,68.03674873478862,67.381420410711,67.75559259710373,69.38580454027534,68.29795,68.69942
288,온석대학원대학교,대학원대학,사립,경기,-,44.62683759196662,44.41042009216534,44.214592382648924,43.27093588758072,70.39851494352685,70.67557177089364,71.24572335619531,70.6029203722241,70.52085011156892,69.90681740214258,70.59455672196125,69.96549,69.295975
289,용인대학교,대학,사립,경기,B그룹,44.422355934404145,44.12241064797502,43.98569590374894,43.213293715649016,68.58013007794308,67.35977697027946,67.45137737501638,71.19730931864943,70.01483277801829,71.33859240245341,70.17091207118551,69.817726,69.348076
290,용인예술과학대학교,전문대학,사립,경기,B그룹,44.437975799416144,44.13145561278,44.033222852621044,43.28044429974471,67.4927628020701,68.42524850894247,68.40329261863181,67.39414279324272,67.38685021094548,67.95760947786464,67.39172849748736,67.63463,67.260216
291,우석대학교,대학,사립,전북,B그룹,44.41654987054482,44.10340088917442,43.96914561241766,43.21149471750485,67.68234462737426,67.74766198087428,67.39671665339523,67.30581469385824,67.35747622341886,67.3400385408524,67.25270529561111,67.485695,67.463486
292,우송공업대학,전문대학,사립,대전,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
293,우송대학교,대학,사립,대전,A그룹,44.45469778622512,44.115332611730864,44.01875448401392,43.253146588006594,71.55669568082119,71.52889412063898,71.51876504458468,70.61573747915935,70.38285832654434,71.02662538000419,70.36943841312444,70.59318,71.86708
294,우송정보대학,전문대학,사립,대전,B그룹,44.46033959671726,44.18649309320285,43.99318573625144,43.22078354815152,70.13590409703171,70.33856527256988,67.90407338084397,67.39555925964731,70.38946782288708,67.80378481184047,70.16866382228139,69.801216,70.01089
295,울산과학기술원,대학,국립,울산,C그룹,44.67484716593417,44.394096918825774,44.33202837439346,43.392833724908286,71.53254913867113,72.02562414120118,72.60619983503362,72.63487799587769,72.6411885579482,72.5911837774647,72.60992178311425,72.78197,72.78197
296,울산과학대학교,전문대학,사립,울산,A그룹,44.4206876535243,44.10430812021926,43.99235353648231,43.20817397836016,67.4054803332145,67.68938665936717,67.42597987843796,67.41828462179507,67.38505096852124,67.38836900975286,67.40908161991264,67.91799,67.39635
297,울산대학교,대학,사립,울산,A그룹,44.96231270055327,44.77749601286722,44.61552137817651,43.57612625481845,74.14554783070206,74.3351385838419,74.55797903294246,74.53692461435134,74.305164792448,74.60392269744017,74.61604431217486,74.63777,74.63777
298,웅지세무대학교,전문대학,사립,경기,C그룹,44.41730947961487,44.120742367095175,43.996563910160866,43.22078354815152,71.52038240253292,71.50564609717165,71.4980163689453,71.48863287049933,71.48863287049932,71.48863287049932,71.4478098271952,71.5359,71.38185
299,원광대학교,대학,사립,전북,A그룹,44.56704729703461,44.19985320013818,44.06884506120791,43.24450469250925,67.81036122559433,67.56075733912532,67.46357927228348,67.31360799247578,67.23773327046729,67.2678331996908,67.60355970760077,67.94804,67.49351
300,원광보건대학교,전문대학,사립,전북,B그룹,44.453895377913184,44.106879456282094,43.96935814652932,43.22078354815152,67.79082723076164,67.94656049062954,69.81239377387936,69.81239377387936,69.8005800442009,67.90841633265529,69.67780952225293,68.36001,68.35877
301,원불교대학원대학교,대학원대학,사립,전북,-,44.44409837943518,44.2138462009883,44.03779976283795,43.21913725180413,71.36004328820246,71.33846167813012,71.31299426441636,71.30988217763951,71.30481169572244,70.25564016416944,71.30481169572244,69.3909,69.61196
302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,44.44409837943518,44.2138462009883,44.214592382648924,43.33557851361152,69.9143349254179,70.25127670732275,67.4137998843618,70.73936621618326,68.03297399967289,67.4479092436254,70.70176158318428,69.73832,69.56085
303,위덕대학교,대학,사립,경북,C그룹,44.42195644260559,44.16547427470976,44.18424650788613,43.2032937986146,67.7933721280356,67.75897231432408,67.35422791032126,67.41653200813604,67.6058022101235,69.06608074286716,67.92405124127367,67.56553,67.38948
304,유원대학교,대학,사립,충북,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.187838745780944,69.92016082892455,70.12049514599427,69.58527300948606,69.37753066038185,67.35523733896555,70.16742050698123,71.24349141775163,70.0673,68.41334
305,유한대학교,전문대학,사립,경기,A그룹,44.41408799782441,44.09444039015602,43.988478405591906,43.22078354815152,67.5004150810246,67.4401790336102,67.42312839819085,67.38505096852121,68.04037929259884,67.40218348884547,67.41398446012798,67.975975,67.56262
306,육군사관학교,기타,기타,서울,-,44.719063449129635,44.11736419318575,44.0011599992753,43.22875781117538,71.3983077475692,70.36267170934484,70.38061936006464,70.36493491712987,71.44780982719521,69.82588059690184,70.38727505049165,71.46233,71.3274
307,을지대학교,대학,사립,대전,B그룹,44.42228644076646,44.120742367095175,43.996563910160866,43.22352746048918,70.47700096570787,67.39599305226487,67.36899330292728,67.17112492084355,67.9912369053574,68.02546857199727,68.04572725819042,68.653725,67.96823
308,이화여자대학교,대학,사립,서울,A그룹,45.81111920762928,45.90309379800308,45.807181883640595,45.56398937532002,73.7131778033794,73.64881624423961,73.67401977726574,74.1792842484949,74.26344085841764,74.20161630965875,74.27480226584045,73.96854,73.099594
309,인덕대학교,전문대학,사립,서울,A그룹,44.410649708682996,44.11736419318575,43.99318573625144,43.22078354815152,71.01796529228089,67.96341512609547,67.45155581644048,67.38685021094547,67.42843225739222,67.39172849748736,67.43650046975057,68.03921,67.81125
310,인제대학교,대학,사립,경남,B그룹,44.42665357656198,44.13497960116787,44.00746013638519,43.21878882254802,69.63638562219695,69.48494832840164,70.30520463892482,70.36625112219846,70.20433903065356,69.84925113328573,69.0998440511846,69.75116,69.31045
311,인제대학원대학교,대학원대학,사립,서울,-,44.448348491607305,44.15409780891577,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
312,인천가톨릭대학교,대학,사립,인천,C그룹,44.66499135467026,44.40483365877656,44.27307108905217,43.32969208158565,67.93272888628763,68.30272653396406,67.88448427103127,70.32605223345595,71.1216842753504,70.67113752731413,70.45034990957606,70.87804,70.43175
313,인천대학교,대학,국립,인천,A그룹,44.50645017552357,44.23354131453737,44.014175052805214,43.22278193438935,68.33932554130784,68.1929518660843,69.73663940720829,69.05319747790412,68.13826798136039,68.10657946568374,69.7849469110404,69.43496,68.894844
314,인천전문대학,전문대학,공립,인천,A그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
315,인하공업전문대학,전문대학,사립,인천,A그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.18990362534582,67.44842733247388,68.31745568426518,67.69858500140305,68.60065989675478,67.42008386421934,67.39902107978462,67.42843065631979,67.49131,67.70858
316,인하대학교,대학,사립,인천,A그룹,44.93279307189579,44.76543658996797,44.6872564658375,43.61215790927417,71.64930807667494,72.05761207508284,72.6702594587624,71.17127354947489,71.52978441638601,72.16836147511741,71.75258346139701,71.82963,72.18652
317,장로회신학대학교,대학,사립,서울,C그룹,44.66948353789473,44.38295776486256,44.2745503553202,43.346447089301066,67.51993807204201,69.32347588437646,68.918282718703,67.74252837589138,68.92740196889386,68.60433171923135,69.87945794899161,69.34087,69.21938
318,장안대학교,전문대학,사립,경기,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.21029881124786,70.14234810990389,67.80886669716732,70.13200937193731,69.01458726249645,68.72185753957467,69.17567447576026,68.88570666388786,68.519966,69.308266
319,재능대학교,전문대학,사립,인천,B그룹,44.48079260084193,44.106879456282094,43.99318573625144,43.21029881124786,67.42920916922243,67.90846714535445,67.88224211959727,71.43992530975189,67.42624712481646,67.41244110764711,70.12712531186861,69.54032,69.932526
320,전남과학대학교,전문대학,사립,전남,B그룹,44.408780708620306,44.10430812021926,43.99318573625144,43.218103623909094,70.1759427046752,68.9020510388519,68.89442131062556,67.44633921864433,67.42170329741772,67.44640599724973,67.45301674761048,67.52827,68.204926
321,전남대학교,대학,국립,광주,A그룹,45.138623885169416,44.97140228181826,44.86570111543711,43.65270933853005,72.1964773480678,73.08061016388791,73.16657637516573,73.15865321607954,73.1056203826519,73.66132393466135,73.42965748122265,73.83266,73.64556
322,전남도립대학교,전문대학,공립,전남,C그룹,44.50216432196174,44.214514881327474,43.9934713561703,43.19927738801324,67.3993728046204,67.36963226138043,70.35630945276557,67.68381241241745,67.29699311551188,67.7262456679805,68.65708666206491,67.3097,67.64602
323,전북과학대학교,전문대학,사립,전북,C그룹,44.40370423937957,44.11736419318575,43.966027012234875,43.24306940685127,67.95890841082903,70.34267031193946,67.715978969032,68.91345825160884,69.37225835218759,68.59454460999757,68.86673323467672,69.088135,69.073074
324,전북대학교,대학,국립,전북,A그룹,45.05469795031108,44.822748805071065,44.84893032560916,43.58592107090492,71.66582623198721,72.32912897435988,72.81088849646962,72.73026407304957,72.53928447549536,72.96433532825348,73.06532284191661,73.0105,73.005615
325,전주교육대학교,대학,국립,전북,C그룹,44.75165814566654,44.45609127196116,44.32459143598135,43.33724842424843,67.42080335206145,67.39693064072922,67.39436480378838,67.41061819866486,67.36773112671861,67.4045211081308,67.40804941618805,67.86312,67.94819
326,전주기전대학,전문대학,사립,전북,C그룹,44.41730947961487,44.11736419318575,43.982700999347784,43.218103623909094,67.70051765626323,71.43987495277264,70.1271253118686,70.77675811485032,71.02120249636472,70.38727505049165,67.39796437967418,68.8356,67.3662
327,전주대학교,대학,사립,전북,A그룹,44.698351509815716,44.34080296441283,44.05910006256758,43.20952156630633,69.84516652938527,68.87212911661432,70.08758603619317,70.8632561669442,67.42056643784237,67.42384832812692,67.48323768118222,67.78406,68.5555
328,전주비전대학교,전문대학,사립,전북,B그룹,44.408780708620306,44.11736419318575,43.96230581344574,43.187838745780944,68.63911862950556,67.75056918151921,68.88653679318223,67.95273119132274,68.89442131062556,68.89929959716746,68.64112778819384,68.417915,68.176285
329,제네바신학대학원대학교,대학원대학,사립,경기,-,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,74.06852870583712,73.67423291090623,73.67423291090624,73.67423291090624,73.6500009600614,74.06893193164356,74.06893193164356,74.309326,74.44422
330,제주관광대학교,전문대학,사립,제주,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.02686919475099,70.1165582440211,70.1089285157948,68.41570113787901,67.95797683087143,69.07346834039824,67.69844087217665,68.87035,67.91564
331,제주국제대학교,대학,사립,제주,C그룹,44.44829065716729,44.120742367095175,44.00283827338597,43.24238208670441,70.45893522415534,70.4819823214768,71.47186417101491,71.3174328242359,71.30746225736756,71.30746225736755,71.30746225736756,71.25711,71.16507
332,제주대학교,대학,국립,제주,A그룹,44.77643099402886,44.455901465373756,44.28586909512469,43.260634533117866,67.51815189596654,67.58123023276504,67.96584521419453,67.83552480521207,68.10586632764033,68.13519532734777,68.21141914605025,68.15427,68.1404
333,제주한라대학교,전문대학,사립,제주,A그룹,44.408780708620306,44.11736419318575,43.99455033330898,43.21029881124786,67.70283205020263,68.8753094508944,68.87763289071215,67.66447986592857,67.42008386421934,67.42711638866406,67.43112541135835,68.13238,68.04469
334,조선간호대학교,전문대학,사립,광주,C그룹,44.43158929450691,44.13082881571296,44.00948186937332,43.21143940043808,68.01999376937205,67.36347310509096,67.60714467820442,67.76507474650565,67.94227403027394,67.61555028972961,67.94715231681582,67.42324,67.925804
335,조선대학교,대학,사립,광주,A그룹,44.49140860278736,44.2378287250454,44.14863853464627,43.305908015847066,68.89847652142618,69.23379209407092,68.67136500951518,68.6417740990028,68.6493634213897,68.51649442617973,68.47863719683356,68.650154,69.92997
336,조선이공대학교,전문대학,사립,광주,B그룹,44.41730947961487,44.11736419318575,43.96024093388086,43.27907970268717,67.98598435924997,68.59928843365975,67.75056918151923,68.60762877027257,68.63624950165195,67.43112541135835,67.42063381901332,67.309,67.03743
337,주안대학원대학교,대학원대학,사립,인천,-,44.5147837758783,44.21708682181049,44.27307108905217,43.317671953457044,68.801074683719,69.84216849080458,69.00375950814458,68.61745123740474,68.18078671058382,68.17299856060104,68.15532245783965,68.1404,68.1404
338,중부대학교,대학,사립,충남,B그룹,44.4206876535243,44.11736419318575,43.99318573625144,43.20886806437525,69.83419631166494,70.3622794952742,70.40165314883896,69.91209782201462,68.8922760704586,67.23005821473163,67.25183377500947,67.263985,67.223434
